# PDM Database Schema Snapshot
# Server: CORP1434-LAP\OPTIMA
# Database: PDM

## Query Batch 1

SchemaName	TableName	ColumnName	DataType	MaxLength	precision	scale	is_nullable
dbo	Dc7Day	CM3_HighVCMRatio	decimal	17	30	3	True
dbo	Dc7Day	CM3_VRM_WorkingPressure	decimal	17	30	3	True
dbo	Dc7Day	CM3_VRM_CounterPressure	decimal	17	30	3	True
dbo	Dc7Day	CM3_VRM_AirFlow	decimal	17	30	3	True
dbo	Dc7Day	CM3_LowVMCoal	decimal	17	30	3	True
dbo	Dc7Day	CM3_HighVMCoal	decimal	17	30	3	True
dbo	Dc7Day	CM3_IndoSteamCoal	decimal	17	30	3	True
dbo	Dc7Day	CM3_SemiLGCoal	decimal	17	30	3	True
dbo	Dc7Day	CM3_BayanLGCoal	decimal	17	30	3	True
dbo	Dc7Day	FM4_MillMotorPower	decimal	17	30	3	True
dbo	Dc7Day	FM4_SeparatorPower	decimal	17	30	3	True
dbo	Dc7Day	FM4_MillFanPower	decimal	17	30	3	True
dbo	Dc7Day	FM4_AveragePowerConsumed	decimal	17	30	3	True
dbo	Dc7Day	FM4_SpecificPower	decimal	17	30	3	True
dbo	Dc7Day	FM4_TotalPowerConsumed	decimal	17	30	3	True
dbo	Dc7Day	FM4_TotalProduction	decimal	17	30	3	True
dbo	Dc7Day	FM4_Runhours	numeric	17	30	1	True
dbo	Dc7Day	FM4_GradeSelection	decimal	17	30	1	True
dbo	Dc7Day	FM4_Recipe1Feed	decimal	17	30	3	True
dbo	Dc7Day	FM4_Recipe1Feed_Tot	decimal	17	30	3	True
dbo	Dc7Day	FM4_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc7Day	FM4_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc7Day	FM4_DftTempCtrlCntr	decimal	17	30	3	True
dbo	Dc7Day	FM4_ProcessSuiteRdyCntr	decimal	17	30	3	True
dbo	Dc7Day	FM4_FeedControl	decimal	17	30	3	True
dbo	Dc7Day	FM4_QualityControl	decimal	17	30	3	True
dbo	Dc7Day	FM4_DraftandTemperatureControl	decimal	17	30	3	True
dbo	Dc7Day	FM4_BlaineTest	decimal	17	30	3	True
dbo	Dc7Day	FM4_FinenessTest	decimal	17	30	3	True
dbo	Dc7Day	FM4_Blaine	decimal	17	30	3	True
dbo	Dc7Day	FM4_Fineness	decimal	17	30	3	True
dbo	Dc7Day	FM4_BlaineTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_FinenessTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Day	FM4_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Day	CM3_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Day	CM3_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Day	CM3_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Day	CM3_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Day	CM3_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Day	dateandtime1	datetime	8	23	3	True
dbo	Dc7Day	FM4_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc7Fin	DateAndTime	datetime	8	23	3	False
dbo	Dc7Fin	FM4_MillVibration	decimal	17	30	3	True
dbo	Dc7Fin	FM4_MillPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_InletPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_DifferentialPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BagFilterDifferentialPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BagFilterSystemPressure	decimal	17	30	3	True
dbo	Dc7Fin	FM4_InletTemp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BagFilterOutletTemp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanWindingTempU	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanWindingTempV	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanWindingTempW	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanWindingTempNDE	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanWindingTempDE	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanDamper	decimal	17	30	3	True
dbo	Dc7Fin	FM4_RecirculationDamp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FreshAirDamp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_HotGasDamp	decimal	17	30	3	True
dbo	Dc7Fin	FM4_WaterSpraySP	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorSP	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FuelInjectionSP	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorFB	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorCur	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BE01_Current01	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BE01_Current02	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BE01_Current03	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BE01_Current04	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SystemFanCurrent	decimal	17	30	3	True
dbo	Dc7Fin	FM4_MillCurrent	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BedHeightAvg	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_PozzolanaTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_LSTTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_ClinkerTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_NaturalGypsumTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_SyntheticGypsumTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_FlyashTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_LowCarbonFLyashTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_T1P_LimestoneTotalizer	decimal	17	30	3	True
dbo	Dc7Fin	FM4_StackDustEmission	decimal	17	30	3	True
dbo	Dc7Fin	FM4_AverageProduction	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_01_Current	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_01_Speed	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_02_Current	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_02_Speed	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BltMassFlw	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MBFFdrate	decimal	17	30	3	True
dbo	Dc7Fin	CM3_PreFFdrate	decimal	17	30	3	True
dbo	Dc7Fin	CM3_CoalBin01	decimal	17	30	3	True
dbo	Dc7Fin	CM3_CoalBin02	decimal	17	30	3	True
dbo	Dc7Fin	CM3_01VRM_BedDepth1	decimal	17	30	3	True
dbo	Dc7Fin	CM3_01VRM_BedDepth2	decimal	17	30	3	True
dbo	Dc7Fin	CM3_01VRM_BedDepth3	decimal	17	30	3	True
dbo	Dc7Fin	CM3_HousingVibration	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MBFeedSpd	decimal	17	30	3	True
dbo	Dc7Fin	CM3_PreFeedSpd	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagHouseOutletOxygenLevel	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagHouseOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Fin	CM3_01_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Fin	CM3_02_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SealingAirPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_InletPressure1A	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DifferentialPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_OutletPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagFilterOutletPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagFilterCompressedPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MBBOutPsr04	decimal	17	30	3	True
dbo	Dc7Fin	CM3_PreOutPsr02	decimal	17	30	3	True
dbo	Dc7Fin	CM3_RawCoalSiloLvl_1_Temp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_RawCoalSiloLvl_2_Temp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_InletTemp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_OutletTemp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagFilterOutletTemp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagHouseTemp1	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BagHouseTemp2	decimal	17	30	3	True
dbo	Dc7Fin	CM3_FineCoalSiloLvl_1_Temp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_FineCoalSiloLvl_2_Temp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SeparatorUpperBearingTemp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SeparatorLowerBearingTemp	decimal	17	30	3	True
dbo	Dc7Fin	CM3_HotGasDamper	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BoosterFanDamper	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BoosterFanSP	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BypassDamper	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SystemFanDamperSP	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SeparatorSP	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SeparatorCurrent	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MotorCurrent	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SystemFanCurrent	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MBBCur01	decimal	17	30	3	True
dbo	Dc7Fin	CM3_PCBCur02	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MBPBCur04	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_01_Percent	decimal	17	30	3	True
dbo	Dc7Fin	CM3_DragChainConveyor_02_Percent	decimal	17	30	3	True
dbo	Dc7Fin	CM3_MainBurnerTonnage	decimal	17	30	3	True
dbo	Dc7Fin	CM3_PreCalTonnage	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SeparatorSpeed	decimal	17	30	3	True
dbo	Dc7Fin	CM3_LowVCMRatio	decimal	17	30	3	True
dbo	Dc7Fin	CM3_HighVCMRatio	decimal	17	30	3	True
dbo	Dc7Fin	CM3_VRM_WorkingPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_VRM_CounterPressure	decimal	17	30	3	True
dbo	Dc7Fin	CM3_VRM_AirFlow	decimal	17	30	3	True
dbo	Dc7Fin	CM3_LowVMCoal	decimal	17	30	3	True
dbo	Dc7Fin	CM3_HighVMCoal	decimal	17	30	3	True
dbo	Dc7Fin	CM3_IndoSteamCoal	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SemiLGCoal	decimal	17	30	3	True
dbo	Dc7Fin	CM3_BayanLGCoal	decimal	17	30	3	True
dbo	Dc7Fin	FM4_MillMotorPower	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SeparatorPower	decimal	17	30	3	True
dbo	Dc7Fin	FM4_MillFanPower	decimal	17	30	3	True
dbo	Dc7Fin	FM4_AveragePowerConsumed	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SpecificPower	decimal	17	30	3	True
dbo	Dc7Fin	FM4_TotalPowerConsumed	decimal	17	30	3	True
dbo	Dc7Fin	FM4_TotalProduction	decimal	17	30	3	True
dbo	Dc7Fin	FM4_Runhours	numeric	17	30	1	True
dbo	Dc7Fin	FM4_GradeSelection	decimal	17	30	1	True
dbo	Dc7Fin	FM4_Recipe1Feed	decimal	17	30	3	True
dbo	Dc7Fin	FM4_Recipe1Feed_Tot	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc7Fin	FM4_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc7Fin	FM4_DftTempCtrlCntr	decimal	17	30	3	True
dbo	Dc7Fin	FM4_ProcessSuiteRdyCntr	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FeedControl	decimal	17	30	3	True
dbo	Dc7Fin	FM4_QualityControl	decimal	17	30	3	True
dbo	Dc7Fin	FM4_DraftandTemperatureControl	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BlaineTest	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FinenessTest	decimal	17	30	3	True
dbo	Dc7Fin	FM4_Blaine	decimal	17	30	3	True
dbo	Dc7Fin	FM4_Fineness	decimal	17	30	3	True
dbo	Dc7Fin	FM4_BlaineTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_FinenessTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	CM3_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Fin	CM3_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	CM3_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Fin	CM3_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	CM3_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Fin	FM4_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc7health	DateAndTime	datetime	8	23	3	True
dbo	Dc7health	Status	int	4	10	0	True
dbo	Dc7Hour	DateAndTime	datetime	8	23	3	False
dbo	Dc7Hour	FM4_MillVibration	decimal	17	30	3	True
dbo	Dc7Hour	FM4_MillPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_InletPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorOutletPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_DifferentialPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BagFilterDifferentialPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BagFilterSystemPressure	decimal	17	30	3	True
dbo	Dc7Hour	FM4_InletTemp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorOutletTemp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BagFilterOutletTemp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanWindingTempU	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanWindingTempV	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanWindingTempW	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanWindingTempNDE	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanWindingTempDE	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanDamper	decimal	17	30	3	True
dbo	Dc7Hour	FM4_RecirculationDamp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FreshAirDamp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_HotGasDamp	decimal	17	30	3	True
dbo	Dc7Hour	FM4_WaterSpraySP	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorSP	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FuelInjectionSP	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorFB	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorCur	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BE01_Current01	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BE01_Current02	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BE01_Current03	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BE01_Current04	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SystemFanCurrent	decimal	17	30	3	True
dbo	Dc7Hour	FM4_MillCurrent	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BedHeightAvg	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_PozzolanaTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_LSTTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_ClinkerTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_NaturalGypsumTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_SyntheticGypsumTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_FlyashTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_LowCarbonFLyashTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_T1P_LimestoneTotalizer	decimal	17	30	3	True
dbo	Dc7Hour	FM4_StackDustEmission	decimal	17	30	3	True
dbo	Dc7Hour	FM4_AverageProduction	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_01_Current	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_01_Speed	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_02_Current	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_02_Speed	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BltMassFlw	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MBFFdrate	decimal	17	30	3	True
dbo	Dc7Hour	CM3_PreFFdrate	decimal	17	30	3	True
dbo	Dc7Hour	CM3_CoalBin01	decimal	17	30	3	True
dbo	Dc7Hour	CM3_CoalBin02	decimal	17	30	3	True
dbo	Dc7Hour	CM3_01VRM_BedDepth1	decimal	17	30	3	True
dbo	Dc7Hour	CM3_01VRM_BedDepth2	decimal	17	30	3	True
dbo	Dc7Hour	CM3_01VRM_BedDepth3	decimal	17	30	3	True
dbo	Dc7Hour	CM3_HousingVibration	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MBFeedSpd	decimal	17	30	3	True
dbo	Dc7Hour	CM3_PreFeedSpd	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagHouseOutletOxygenLevel	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagHouseOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Hour	CM3_01_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Hour	CM3_02_FineCoalOutletCOLevel	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SealingAirPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_InletPressure1A	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DifferentialPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_OutletPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagFilterOutletPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagFilterCompressedPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MBBOutPsr04	decimal	17	30	3	True
dbo	Dc7Hour	CM3_PreOutPsr02	decimal	17	30	3	True
dbo	Dc7Hour	CM3_RawCoalSiloLvl_1_Temp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_RawCoalSiloLvl_2_Temp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_InletTemp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_OutletTemp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagFilterOutletTemp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagHouseTemp1	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BagHouseTemp2	decimal	17	30	3	True
dbo	Dc7Hour	CM3_FineCoalSiloLvl_1_Temp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_FineCoalSiloLvl_2_Temp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SeparatorUpperBearingTemp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SeparatorLowerBearingTemp	decimal	17	30	3	True
dbo	Dc7Hour	CM3_HotGasDamper	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BoosterFanDamper	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BoosterFanSP	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BypassDamper	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SystemFanDamperSP	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SeparatorSP	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SeparatorCurrent	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MotorCurrent	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SystemFanCurrent	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MBBCur01	decimal	17	30	3	True
dbo	Dc7Hour	CM3_PCBCur02	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MBPBCur04	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_01_Percent	decimal	17	30	3	True
dbo	Dc7Hour	CM3_DragChainConveyor_02_Percent	decimal	17	30	3	True
dbo	Dc7Hour	CM3_MainBurnerTonnage	decimal	17	30	3	True
dbo	Dc7Hour	CM3_PreCalTonnage	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SeparatorSpeed	decimal	17	30	3	True
dbo	Dc7Hour	CM3_LowVCMRatio	decimal	17	30	3	True
dbo	Dc7Hour	CM3_HighVCMRatio	decimal	17	30	3	True
dbo	Dc7Hour	CM3_VRM_WorkingPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_VRM_CounterPressure	decimal	17	30	3	True
dbo	Dc7Hour	CM3_VRM_AirFlow	decimal	17	30	3	True
dbo	Dc7Hour	CM3_LowVMCoal	decimal	17	30	3	True
dbo	Dc7Hour	CM3_HighVMCoal	decimal	17	30	3	True
dbo	Dc7Hour	CM3_IndoSteamCoal	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SemiLGCoal	decimal	17	30	3	True
dbo	Dc7Hour	CM3_BayanLGCoal	decimal	17	30	3	True
dbo	Dc7Hour	FM4_MillMotorPower	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SeparatorPower	decimal	17	30	3	True
dbo	Dc7Hour	FM4_MillFanPower	decimal	17	30	3	True
dbo	Dc7Hour	FM4_AveragePowerConsumed	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SpecificPower	decimal	17	30	3	True
dbo	Dc7Hour	FM4_TotalPowerConsumed	decimal	17	30	3	True
dbo	Dc7Hour	FM4_TotalProduction	decimal	17	30	3	True
dbo	Dc7Hour	FM4_Runhours	decimal	17	30	2	True
dbo	Dc7Hour	FM4_GradeSelection	decimal	17	30	1	True
dbo	Dc7Hour	FM4_Recipe1Feed	decimal	17	30	3	True
dbo	Dc7Hour	FM4_Recipe1Feed_Tot	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FeedCtrlCntr	decimal	17	30	3	True
dbo	Dc7Hour	FM4_QualityCtrlCntr	decimal	17	30	3	True
dbo	Dc7Hour	FM4_DftTempCtrlCntr	decimal	17	30	3	True
dbo	Dc7Hour	FM4_ProcessSuiteRdyCntr	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FeedControl	decimal	17	30	3	True
dbo	Dc7Hour	FM4_QualityControl	decimal	17	30	3	True
dbo	Dc7Hour	FM4_DraftandTemperatureControl	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BlaineTest	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FinenessTest	decimal	17	30	3	True
dbo	Dc7Hour	FM4_Blaine	decimal	17	30	3	True
dbo	Dc7Hour	FM4_Fineness	decimal	17	30	3	True
dbo	Dc7Hour	FM4_BlaineTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_FinenessTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	CM3_ProductionTarget	decimal	17	30	3	True
dbo	Dc7Hour	CM3_AveragePowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	CM3_TotalProductionTarget	decimal	17	30	3	True
dbo	Dc7Hour	CM3_TotalPowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	CM3_SpecificPowerTarget	decimal	17	30	3	True
dbo	Dc7Hour	FM4_ProcessSuiteReady	decimal	17	30	3	True
dbo	Dc7param	param	varchar	50	0	0	True
dbo	Dc7param	dep	char	2	0	0	True
dbo	Dc7param	formula	varchar	250	0	0	True
dbo	Dc7param	timer	int	4	10	0	True
dbo	Dc7param	iftrue	varchar	250	0	0	True
dbo	Dc7param	iffalse	varchar	250	0	0	True
dbo	Dc7param	blncond	smallint	2	5	0	True
dbo	Dc7param	pid	int	4	10	0	False
dbo	Dc7temp	DateAndTime	datetime	8	23	3	False
dbo	Dc7temp	Flag	int	4	10	0	True
dbo	Dc7temp	FM4_MILLVIB_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_MILLPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_INPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SEPOUTPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_DIFFPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_BFDIFFPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_BFSYSPSR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_INTEMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SEPOUTTEMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_BFOUTTEMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANWINDTEMPU_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANWINDTEMPV_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANWINDTEMPW_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANWINDTEMPNDE_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANWINDTEMPDE_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SYSFANDAMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_RECDAMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_FRESHAIRDAMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_HAGDAMP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_WTRSPRAYSP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SEPSP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_FUELINJSP_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SEPFB_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_SEPCUR_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_CUR01_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_CUR02_RAW	numeric	13	20	5	True
dbo	Dc7temp	FM4_CUR03_RAW	numeric	13	20	5	True
